trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
SouthboundSUMMERREG_T01,11:39:00,11:39:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
SouthboundSUMMERREG_T02,12:10:00,12:10:00,jasper,1,Whyte Terminal via High Level Bridge,0,1,,,0.003,1
SouthboundSUMMERREG_T02,12:12:06,12:12:06,govt,2,Whyte Terminal via High Level Bridge,0,0,,,0.485,0
SouthboundSUMMERREG_T02,12:16:56,12:16:56,garneau,3,Whyte Terminal,0,0,,,1.59,0
SouthboundSUMMERREG_T02,12:19:32,12:19:32,107,4,Whyte Terminal,0,0,,,2.186,0
SouthboundSUMMERREG_T02,12:22:53,12:22:53,strathcona,5,Whyte Terminal,1,0,,,2.954,0
SouthboundSUMMERREG_T02,12:24:00,12:24:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
SouthboundSUMMERREG_T03,12:55:00,12:55:00,jasper,1,Whyte Terminal via High Level Bridge,0,1,,,0.003,1
SouthboundSUMMERREG_T03,12:57:06,12:57:06,govt,2,Whyte Terminal via High Level Bridge,0,0,,,0.485,0
SouthboundSUMMERREG_T03,13:01:56,13:01:56,garneau,3,Whyte Terminal,0,0,,,1.59,0
SouthboundSUMMERREG_T03,13:04:32,13:04:32,107,4,Whyte Terminal,0,0,,,2.186,0
SouthboundSUMMERREG_T03,13:07:53,13:07:53,strathcona,5,Whyte Terminal,1,0,,,2.954,0
SouthboundSUMMERREG_T03,13:09:00,13:09:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
SouthboundSUMMERREG_T04,13:40:00,13:40:00,jasper,1,Whyte Terminal via High Level Bridge,0,1,,,0.003,1
SouthboundSUMMERREG_T04,13:42:06,13:42:06,govt,2,Whyte Terminal via High Level Bridge,0,0,,,0.485,0
SouthboundSUMMERREG_T04,13:46:56,13:46:56,garneau,3,Whyte Terminal,0,0,,,1.59,0
SouthboundSUMMERREG_T04,13:49:32,13:49:32,107,4,Whyte Terminal,0,0,,,2.186,0
SouthboundSUMMERREG_T04,13:52:53,13:52:53,strathcona,5,Whyte Terminal,1,0,,,2.954,0
SouthboundSUMMERREG_T04,13:54:00,13:54:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
SouthboundSUMMERREG_T05,14:25:00,14:25:00,jasper,1,Whyte Terminal via High Level Bridge,0,1,,,0.003,1
SouthboundSUMMERREG_T05,14:27:06,14:27:06,govt,2,Whyte Terminal via High Level Bridge,0,0,,,0.485,0
SouthboundSUMMERREG_T05,14:31:56,14:31:56,garneau,3,Whyte Terminal,0,0,,,1.59,0
SouthboundSUMMERREG_T05,14:34:32,14:34:32,107,4,Whyte Terminal,0,0,,,2.186,0
SouthboundSUMMERREG_T05,14:37:53,14:37:53,strathcona,5,Whyte Terminal,1,0,,,2.954,0
SouthboundSUMMERREG_T05,14:39:00,14:39:00,whyte,6,Whyte Terminal,1,0,,,3.208,1
SouthboundSUMMERREG_T06,15:10:00,15:10:00,jasper,1,Whyte Terminal via High Level Bridge,0,1,,,0.003,1
SouthboundSUMMERREG_T06,15:12:06,15:12:06,govt,2,Whyte Terminal via High Level Bridge,0,0,,,0.485,0
SouthboundSUMMERREG_T06,15:16:56,15:16:56,garneau,3,Whyte Terminal,0,0,,,1.59,0
SouthboundSUMMERREG_T06,15:19:32,15:19:32,107,4,Whyte Terminal,0,0,,,2.186,0
SouthboundSUMMERREG_T06,15:22:53,15:22:53,strathcona,5,Whyte Terminal,1,0,,,2.954,0
